region		FR	FR	FR	FR	FR	FR	FR	UK, Norway, Switzerland	UK, Norway, Switzerland	UK, Norway, Switzerland	UK, Norway, Switzerland	UK, Norway, Switzerland	UK, Norway, Switzerland	UK, Norway, Switzerland	United States	United States	United States	United States	United States	United States	United States	Asia, Row Europe	Asia, Row Europe	Asia, Row Europe	Asia, Row Europe	Asia, Row Europe	Asia, Row Europe	Asia, Row Europe	China, RoW Asia and Pacific	China, RoW Asia and Pacific	China, RoW Asia and Pacific	China, RoW Asia and Pacific	China, RoW Asia and Pacific	China, RoW Asia and Pacific	China, RoW Asia and Pacific	RoW America,Turkey, Taïwan	RoW America,Turkey, Taïwan	RoW America,Turkey, Taïwan	RoW America,Turkey, Taïwan	RoW America,Turkey, Taïwan	RoW America,Turkey, Taïwan	RoW America,Turkey, Taïwan	RoW Middle East, Australia	RoW Middle East, Australia	RoW Middle East, Australia	RoW Middle East, Australia	RoW Middle East, Australia	RoW Middle East, Australia	RoW Middle East, Australia	Brazil, Mexico	Brazil, Mexico	Brazil, Mexico	Brazil, Mexico	Brazil, Mexico	Brazil, Mexico	Brazil, Mexico	South Africa	South Africa	South Africa	South Africa	South Africa	South Africa	South Africa	Japan, Indonesia, RoW Africa	Japan, Indonesia, RoW Africa	Japan, Indonesia, RoW Africa	Japan, Indonesia, RoW Africa	Japan, Indonesia, RoW Africa	Japan, Indonesia, RoW Africa	Japan, Indonesia, RoW Africa	EU	EU	EU	EU	EU	EU	EU
category		Final consumption expenditure by households	Final consumption expenditure by non-profit organisations serving households (NPISH)	Final consumption expenditure by government	Gross fixed capital formation	Changes in inventories	Changes in valuables	Exports: Total (fob)	Final consumption expenditure by households	Final consumption expenditure by non-profit organisations serving households (NPISH)	Final consumption expenditure by government	Gross fixed capital formation	Changes in inventories	Changes in valuables	Exports: Total (fob)	Final consumption expenditure by households	Final consumption expenditure by non-profit organisations serving households (NPISH)	Final consumption expenditure by government	Gross fixed capital formation	Changes in inventories	Changes in valuables	Exports: Total (fob)	Final consumption expenditure by households	Final consumption expenditure by non-profit organisations serving households (NPISH)	Final consumption expenditure by government	Gross fixed capital formation	Changes in inventories	Changes in valuables	Exports: Total (fob)	Final consumption expenditure by households	Final consumption expenditure by non-profit organisations serving households (NPISH)	Final consumption expenditure by government	Gross fixed capital formation	Changes in inventories	Changes in valuables	Exports: Total (fob)	Final consumption expenditure by households	Final consumption expenditure by non-profit organisations serving households (NPISH)	Final consumption expenditure by government	Gross fixed capital formation	Changes in inventories	Changes in valuables	Exports: Total (fob)	Final consumption expenditure by households	Final consumption expenditure by non-profit organisations serving households (NPISH)	Final consumption expenditure by government	Gross fixed capital formation	Changes in inventories	Changes in valuables	Exports: Total (fob)	Final consumption expenditure by households	Final consumption expenditure by non-profit organisations serving households (NPISH)	Final consumption expenditure by government	Gross fixed capital formation	Changes in inventories	Changes in valuables	Exports: Total (fob)	Final consumption expenditure by households	Final consumption expenditure by non-profit organisations serving households (NPISH)	Final consumption expenditure by government	Gross fixed capital formation	Changes in inventories	Changes in valuables	Exports: Total (fob)	Final consumption expenditure by households	Final consumption expenditure by non-profit organisations serving households (NPISH)	Final consumption expenditure by government	Gross fixed capital formation	Changes in inventories	Changes in valuables	Exports: Total (fob)	Final consumption expenditure by households	Final consumption expenditure by non-profit organisations serving households (NPISH)	Final consumption expenditure by government	Gross fixed capital formation	Changes in inventories	Changes in valuables	Exports: Total (fob)
Asia, Row Europe	Agriculture	271.723576199	0	0	3.23634644668	15.3356883616	0	0	458.940024037	0	0	13.7093941008	5.64861410021	0	0	380.898543219	0	0	0	10.7419706508	0	0	261065.709929	4446.31062437	5352.98781226	1398.35188385	10730.6786491	1513.81848521	0	2162.5119328	28.4064135424	41.3333461252	140.853840963	13.6878602077	0	0	353.027184726	0	0.224925890354	1.10493466575	12.4642335403	0	0	1365.13665916	0.154005108897	10.6376384556	121.739405036	0.233444031236	0	0	14.6698382797	0	0	0.461823356995	13.48431627	0	0	17.6077964005	0	0	0	0.036437683617	0	0	434.022302778	0.000211846380663	0.00363461383467	2.5311289592	3.48273552413	0	0	1939.27979737	4.4149967379	25.8411411324	50.0121654685	84.5191947529	0	0
Asia, Row Europe	Crude coal	0.534986311414	0	0	1.71142677006e-10	0.62095616781	0	0	7.01111895524	0	0	4.57093666563e-09	3.49112171231	0	0	0.0465679430863	0	0	5.35613117781e-09	0.0890581697812	0	0	276.723476435	68.2880803671	74.1781443739	0.543061293158	233.884134026	1654.54720755	0	48.3442928519	0.000310434874678	0.273754565743	1.69437271814e-11	0.825693847025	0	0	0.734518079508	0	52.7882289907	0.00625731204759	2.76507502454	0	0	6.16436706129	0.00260788873856	0.154563889828	0.176783097057	1.4019071095e-06	0	0	0	0	0	0	14.2735184218	0	0	1.8063518414e-08	0	0	6.52112304605e-09	0	0	0	86.4366752912	0.000400556930343	0.0872698616502	1.07183075438	1.82277521479	0	0	171.85121405	0.5010421639	7.76539483476	0.177064300958	10.2035915422	0	0
Asia, Row Europe	Crude oil	0	0	0	1.46951574954e-08	0.107929072767	0	0	0	0	0	29.3946308644	0.433462044773	0	0	0	0	0	22.8043374511	0.393676774938	0	0	0	162.260491448	511.319082636	165.644271512	2959.70699565	851.27149561	0	0	0	0	246.273373774	33.0665758466	0	0	0	0	0	3.49945530358	1.73913856217	0	0	0	1.05517539474e-11	9.39636781752e-10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.93605663364e-05	5.89541690221e-05	0.000285103772168	0	0	0	0	0	23.169162965	8.67128829182	0	0
Asia, Row Europe	Natural gas	0	0	0	0	0	0	0	2.86423362249e-09	0	0	1.35127435135e-09	0	0	0	0	0	0	3.30654091509	0.0190915163095	0	0	9002.00839619	291.988841446	700.750502614	209.987497203	5851.72008723	1728.30109198	0	210.778120332	1.89443314185e-05	0	550.212722631	0.00486908681706	0	0	0.00874829974969	0	0	0.00287076319554	3.21404256202e-05	0	0	0.001745238131	1.61534785029e-07	2.00121138906e-07	0.25945891879	0.0805191298896	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0395521042114	1.9251060845e-07	2.31433328542e-05	2.38671947775e-09	0	0	0	0	0	0	19.2503375499	2485.25339409	0	0
Asia, Row Europe	Extractive industry	0	0	0	0	0.13568305629	0	0	0.0869770588749	0	0	0	0.687917999141	0	0	0.34134628848	0	0	0.0024924102715	3.94164529682	0	0	345.365150856	160.549055264	425.723020175	23.4811718381	3773.17799133	2404.62277056	0	7.17072533944	0	0	0	12.7907324409	0	0	0.205211382252	0	0	0	53.5558448477	0	0	6.30784765017	0.000174857766186	0.165897836662	0.673474205772	0.0255318808591	0	0	0	0	0	0.0102170982936	0.121058111912	0	0	0	0	0	0	0.0780406962533	0	0	0.779161832334	0	0.000387707626357	3.14765161175e-05	0.882504565995	0	0	71.6847463657	0	8.55056364141e-05	2.97228702396	392.089501112	0	0
Asia, Row Europe	Biomass_industry	425.924443541	0	0	0	3.08304333941	0	0	1077.06039004	0	0	9.31728132835	11.2045472152	0	0	2821.2870922	0	0	5.84901374605	15.5330776126	0	0	230012.453169	4852.8029772	10388.9698375	960.338829877	22809.1535134	0	0	14841.6516889	0.132848436084	4.21273033289	949.854489039	15.2058005317	0	0	1800.20964652	0	1.93872413938	2.01984354858	791.05509309	0	0	9054.74291697	0.533536732014	12.5459568712	168.153522392	0.594318230614	0	0	94.7242070397	0	0	0.0341062482328	2.96599467392	0	0	87.5257789668	0	0	0	0.641780322964	0	0	4567.42539163	0.206930619029	3.90770364633	4.57470052304	19.9243557874	0	0	2971.02578524	18.2549824833	5.33413640518	147.772895446	94.759779082	0	0
Asia, Row Europe	Clothing	2225.02499779	0	0	0	15.8274735435	0	0	2811.46309157	0	0	6.72071342278	3.41858606239	0	0	5770.08599454	0	0	3.65947282566	19.7695192906	0	0	95193.4272864	3030.37864896	3093.0469302	1867.80422164	8392.2268479	0	0	5278.14860616	0.0551645712203	0.877031193201	509.331619088	43.7842762074	0	0	2270.38884474	0	3.75311684085	38.391473995	10.4585848103	0	0	4050.57185925	0.0977687371847	2.46693077994	142.168575907	0.475430442643	0	0	228.385893808	0	0	0.824369039285	6.57906316302	0	0	20.8799335537	0	0	0.0824590833287	0.272883004837	0	0	2151.06066973	0.00204130385118	0.198247771894	37.4474163078	106.061751972	0	0	6945.63305065	5.5715543106	7.09262988377	45.6843616622	53.7511339888	0	0
Asia, Row Europe	Heavy_industry	562.238769164	0	193.296279314	0.00322400715434	2.21517032479	0	0	769.952619038	0	1.8779596686	20.692876586	51.6144779605	0	0	7285.47273589	0	0	75.6487496083	35.7873331837	0	0	44442.89931	2203.52852022	2581.37714723	15899.9925684	33855.2768792	980.071975365	0	14157.034337	0.0870293631741	0.275813210803	382.858089568	297.175681205	0	0	4147.64371042	0	253.397067889	23.8514137077	208.153890177	0	0	5568.82990609	263.136456647	242.991354625	330.249509968	1.71837636733	0	0	881.783311557	0	0	42.5411932318	74.6079626033	0	0	202.152681351	0	0	1.01960086927	3.80111258501	0	0	4751.78117927	13.2052345079	6.15487865587	30.3328149859	66.260620378	0	0	2096.37259131	57.1667463598	940.973368483	102.482317259	717.39361153	0	0
Asia, Row Europe	Construction	0	0	0	0	0	0	0	0.132952459711	0	0.0106596691202	439.427485449	0.708336154562	0	0	0	0	0	391.840125045	0	0	0	4247.88441214	605.676814367	1911.44618918	647815.884238	515.992111474	0	0	39.7843040793	0.00278207763412	0.577414032063	2014.76206106	0	0	0	32.965984866	0.00104702842945	0.000737272251259	1569.60800213	0	0	0	10.0870312455	0.0274261220127	0.000961211392688	1247.26883459	0	0	0	0	0	0	121.858957583	0	0	0	0	0	0	207.915030013	0	0	0	13.6692064119	0.00108692462962	0.000738944302991	733.673980647	0	0	0	50.2842732356	7.02758751897e-05	1.03091879749	1778.08710679	0.577684933343	0	0
Asia, Row Europe	Automobile	485.336251168	0	0	259.676444204	3.65443457057	0	0	974.107564383	0	0	198.415377326	15.7513989823	0	0	4504.59408878	0	0	10608.0480004	279.669118263	0	0	21088.6623659	1936.44169105	1995.73846459	45923.7116367	3880.03540372	6460.37191559	0	3818.02791771	0.00466015105227	0.198069916817	10076.0181605	31.05516793	0	0	3943.01173528	0	0	2526.8554114	20.9122274768	0	0	3605.34608007	0.00695722104758	2.35121754654	5968.96599396	0.419984358286	0	0	1718.2707433	0	0	631.424236388	44.0716658607	0	0	0	0	0	0	23.2449526063	0	0	1294.63296039	0.00111431979605	0.000415417464816	869.180021242	9.07870656436	0	0	2041.47791061	1.99776394034	0.859965855541	2219.62559218	71.5533169274	0	0
Asia, Row Europe	Oth transport equipment	78.6081587495	0	4.49808520082	139.805293283	16.7034569899	0	0	934.136190122	0	20.1058440297	3192.30985393	201.365994555	0	0	126.146574867	0	0	986.783888838	22.8776293767	0	0	763.739036345	16.3074084984	23.4591964082	18535.4088109	1303.78966882	0	0	1041.11818365	0.000375779370116	3.98843128843	8456.80633678	19.0459860239	0	0	786.310336569	0	0.131004883331	1563.38807025	34.5951037413	0	0	420.778309769	0.000189649660172	0.00393082792258	1696.1923492	0.146504671384	0	0	110.61028807	0	0	210.566238316	4.06343742157	0	0	0	0	0	34.6189885062	0.252604364975	0	0	466.292964226	0.00015294190246	2.03544238069	1108.81134502	3.79968762787	0	0	596.305372976	4.8552470618	10.703790946	1758.07987333	85.0759571096	0	0
Asia, Row Europe	Machinery	168.482463926	0	34.3792358672	644.609736387	11.2079308163	0	0	144.953674782	0	2.42050835873	846.158975869	34.6157766417	0	0	1303.51156008	0	0	7550.98223967	55.7400966938	0	0	18751.8469719	784.206018211	729.517184741	130092.078791	12499.6847548	0	0	1573.69523658	0.00795099965932	128.110087904	15645.5907471	670.751662709	0	0	1327.14421329	0	3.90849118124	4796.15220716	85.5537041971	0	0	1625.0061275	0.00257356530038	35.0631566203	9070.17800869	2.45444740686	0	0	112.949935808	0	0	1811.62458096	23.4631906942	0	0	23.551250199	0	0	142.523673752	1.78208852786	0	0	1766.9550274	0.000468616572638	6.78689181183	3070.44987112	52.2520398762	0	0	671.167624272	2.98138895092	24.7125168371	5318.03963973	161.301642524	0	0
Asia, Row Europe	Electronics	516.771121905	0	0	767.007956664	54.2497714482	0	0	251.479971803	0	0.720397537805	191.232167775	4.44725700255	0	0	1876.5863754	0	0	3370.20562212	21.7630230406	0	0	21890.6688603	2355.98934476	2339.48781542	9098.67809448	8515.74777391	0	0	14281.3490277	0.0256450170966	0.540594635992	25760.5728808	580.981967643	0	0	1025.50819151	0	0.110522332285	615.137703124	34.8888918619	0	0	536.830392179	0.0153962575543	0.0118419786156	1041.74218079	0.567029573719	0	0	252.787228389	0	0	226.863612621	6.10523437516	0	0	0.119344047182	0	0	5.26470450994	0.0237425366979	0	0	138.61569816	0.000285118494377	0.00198178892641	487.270741141	0.650280257746	0	0	762.97915829	17.0018929728	1.53702001728	435.577702437	66.3803576378	0	0
Asia, Row Europe	Fossil fuels	1108.58717644	0	0.0012966024301	0	5.04430158444	0	0	2498.81107126	0	1.90059976365e-05	0.00102466382597	158.805401494	0	0	2555.73534528	0	3.04493171342e-11	6.17247519062e-08	4.18084372942	0	0	34381.700397	3931.43418303	4163.36947153	0.0979003392282	17782.9741701	0	0	5400.57578494	0.126925499733	1.74035831491	0	24.4979367983	0	0	2170.17537661	0.00474852398723	19.8850568385	0.0207391365712	148.505025904	0	0	4015.66462016	0.207683274526	2.49346146883	0.00104708777749	1.10319503407	0	0	16.8371685771	0	6.79949067092e-07	0	584.126971609	0	0	242.258618997	0	0	0	3.02701984763	0	0	3210.01229718	0.00520767444991	0.604664050833	0	34.259263965	0	0	3983.18559733	2.67002956349	31.0108696544	0.186113717406	1278.61438455	0	0
Asia, Row Europe	Electricity and heat	0	0	0	0	0	0	0	0.00827016905225	0	0	0	0	0	0	0	0	0	0	0	0	0	41548.6396364	10113.4604033	24512.3601614	0	1.29116454569	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00130303439499	5.04556383958e-08	1.68011781198e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Asia, Row Europe	Transport services	1718.78940594	0	93.7790945684	36.9755535969	4.06584144507	0	0	2418.9965408	0.00366118684299	1.98812238971	41.6358431988	0.0666189685583	0	0	1634.39823192	0	0	11.9623343421	19.2284324081	0	0	110358.440555	7942.09902976	12445.1801167	2220.22817118	2424.31486393	1056.44691911	0	348.473670657	16.9085153083	75.3214625025	71.1796305717	16.0036703816	0	0	903.102399791	0.916317813578	7.42468432003	7.70785968787	1.42660542947	0	0	786.571474632	13.7859448147	21.5468040211	5.05366339998	0.167431149121	0	0	660.576261405	0.00198230795372	0.00198637548046	342.278291395	0.432269826886	0	0	127.577197807	0	0	0.428644093697	0.183731845171	0	0	1293.60929265	0.579372579482	2.29921130307	17.4162327998	9.79624290015	0	0	5333.85237742	0.573925366704	231.932636112	8.06552523392	0.961079349724	0	0
Asia, Row Europe	Composite	1017.23829362	69.8777175652	245.964166508	741.13702105	62.4426044517	0	0	6862.91248246	116.834558359	174.999452811	934.681359071	55.292018212	0	0	8163.39287584	99.3191559362	248.539070542	2123.32098401	48.8621738188	0	0	1033278.1531	417451.669917	586357.185709	130692.538801	31001.8748271	9707.50354865	0	10740.5383861	180.284834107	331.564899472	7694.33016601	23.9442324721	0	0	6030.46077852	71.5656670992	382.278863936	1635.14030431	6.35837101993	0	0	8152.78761284	119.532092045	361.880713075	4859.6665675	2.25780217603	0	0	2313.19572998	16.4576700213	190.552916152	88.9880095249	5.16788105397	0	0	408.228802976	9.02310237591	12.2537764652	29.104324002	3.52160773938	0	0	10337.0271131	131.834216284	171.544778269	1170.47593851	71.8591312367	0	0	14207.9219978	276.297049834	1429.18371721	1844.09359022	105.706142932	0	0
China, RoW Asia and Pacific	Agriculture	0	0	0	0	0	0	0	1984.79299409	0	0	29.945671845	10.3528882168	0	0	3926.22239271	0	0	0	68.870671718	0	0	9755.90081911	0.888314648337	34.5050646342	24.8849343752	159.828655704	0	0	189548.314819	39833.5352751	31886.3079722	100642.806824	23191.887718	0	0	6295.22108288	0	0.131448536226	5.5707360013	39.3445184476	0	0	4280.58858327	254.17467635	22.3219168159	249.589604652	1.77783076766	0	0	313.595988228	0	0	9.8598470487	77.1174154743	0	0	221.420671458	1.75775037083e-08	0	3.23839518574e-08	0.0928385536419	0	0	4658.71650528	0.0001474249914	0.00103994203213	122.697905031	58.7536083005	0	0	8120.53007964	14.3127319817	15.2792680944	112.724156246	320.635189825	0	0
China, RoW Asia and Pacific	Crude coal	0	0	0	0	0	0	0	0.260336704273	0	0	3.36574406708e-08	0.123088844382	0	0	9.049047728e-07	0	0	1.71103868003e-08	1.60312876959e-06	0	0	22.4252805264	0.0399262743429	1.6296496775	7.03000018273e-09	9.26472883476	0	0	253.64013446	0.00234564840287	0.463146562748	0.00723766758885	109.792928694	0	0	0.246312059807	0	1.13079457305	1.53614130392e-07	0.168081207976	0	0	4.70724423868	0.00311122050518	0.143280295952	0.0657860572347	2.09496730086e-06	0	0	5.2456542256e-08	0	0	1.96953542638e-08	0.0455468555611	0	0	1.2882469157e-07	0	0	1.03877688974e-07	0.0720986737399	0	0	2.82965618652	4.57242622064e-05	0.0565814393869	0.0302281233545	0.27691428335	0	0	7.38910940549	0.0137198924943	0.101328229987	0.0491608637319	11.6684585	0	0
China, RoW Asia and Pacific	Crude oil	0	0	0	0	0	0	0	0	0	0	0.0830819219041	0.0798783419295	0	0	0	0	0	31.446664291	0.542871346609	0	0	0	0	0	11.4620930756	7.26501008817	0	0	0	0	0	1975.96354952	8.25928350967	0	0	0	0	0	0.365210685377	0.628349986629	0	0	0	3.21097685177e-06	0.000285938429793	0.126260943145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.020805271882	0	0	0	0	0.000148640364429	7.8333720228	36.7507820948	0	0	0	0	0	0.263343623054	1.39969827351	0	0
China, RoW Asia and Pacific	Natural gas	0	0	0	0	0	0	0	2.03779497201e-08	0	0	0.000686393923662	0.000674260503192	0	0	0	0	0	0.502923738517	0.00290381307924	0	0	595.71574179	0.00485077390631	0.0753687497272	79.822670756	1671.64846313	0	0	12051.6842185	0.00234637804487	0	7494.27519185	5503.05467543	0	0	0.321073923412	0	0	921.78050466	2729.11773271	0	0	0.218083278158	1.24362887141e-05	1.12275023719e-05	31.7477840292	0.645294684366	0	0	0	0	0	0	0	0	0	2.67753064508e-07	0	0	0	0.0839596832102	0	0	0.269351347812	1.27840114482e-06	0.0001603218444	2.92988839689e-08	9.99993907493e-09	0	0	0	0	0	2.58448472957	632.952162892	0	0
China, RoW Asia and Pacific	Extractive industry	0	0	0	0	0	0	0	0.192827326128	0	0	0	0.216941735404	0	0	1.92454230853	0	0	377.393595109	19.0245426727	0	0	28.8767576181	0	7.17297468819	0	339.290882428	0	0	50.3606999273	0	0	81.2413246417	1351.61713261	0	0	1.19019776255	0	0	0	873.574975486	0	0	3.36813173063	0.13561690779	0.0369820215131	13.5629813607	1.10664603055	0	0	0	0	0	0.367609166497	0.371874855798	0	0	0	0	0	0	0.0193534768473	0	0	1.0974919163	1.20866894673e-09	8.20768893009e-05	0	9.13881727211	0	0	3.43080680184	0	0.000690693933689	0.74898019237	18.8092065566	0	0
China, RoW Asia and Pacific	Biomass_industry	0	0	0	0	0	0	0	3734.54162807	0	0	47.4330948581	52.8913930245	0	0	11360.1314849	0	0	66.3082849779	70.4908711043	0	0	5287.57809755	32.4536666466	50.7718204269	26.680922192	296.933086635	0	0	435510.793387	1.78163148659	428.155095639	3018.24542218	22883.3706155	0	0	5632.20680372	0	0.7386495376	60.4395685498	119.968117451	0	0	13512.4709904	0.596513891034	25.7211873105	268.601775259	8.9943906349	0	0	1109.63213526	0	0	0.448528012945	21.6406499693	0	0	361.962252478	0	0	0	1.91542925628	0	0	17964.7874342	2.05609023249	33.2710353223	52.5624953668	124.860322204	0	0	6034.77397048	23.4100323697	24.3556612512	121.884117546	128.251595544	0	0
China, RoW Asia and Pacific	Clothing	0	0	0	0	0	0	0	13677.9392451	0	0	31.8915467718	15.8302882337	0	0	52897.4519473	0	0	18.6077541094	195.7451436	0	0	13567.0287189	45.4531803917	51.7622900167	91.9046322753	373.297581651	0	0	229499.664643	0.752115293656	10.7116906817	3132.56252127	12553.001168	0	0	22762.0106113	0	22.0308591997	199.613579642	46.4618701929	0	0	20837.1049051	0.326960258957	7.96560989035	521.080581697	8.57486404377	0	0	2916.07388276	0	0	7.23337746909	52.2071322496	0	0	91.3465463332	0	0	0.206773919603	0.990716897493	0	0	25979.1768265	0.0108118023374	0.853613916043	162.858605884	411.390081263	0	0	26734.07196	23.0843914419	32.8585706636	167.849458902	179.402386042	0	0
China, RoW Asia and Pacific	Heavy_industry	0	0	0	0	0	0	0	2719.60856729	0	3.64082969002	131.518942647	101.088159663	0	0	30414.2032115	0	0	246.34091286	207.342111744	0	0	5197.03270097	251.901946391	185.332360993	1124.42471342	1822.5683124	0	0	45404.2996409	0.311226699917	33.0946140246	1935.65010204	36313.2873277	0	0	18897.706794	0	188.521895528	116.573889955	218.7217013	0	0	14392.5150725	2568.02789511	2330.62370085	575.381659348	25.1404174594	0	0	2788.35866704	0	0	26.5360423695	146.274549779	0	0	541.90737371	0	0	1.08263052915	16.944733496	0	0	18862.4881795	16.0590928803	8.98138012412	99.5840515903	498.121305388	0	0	11541.3339521	9.74374503601	2399.2730277	293.125414989	541.272692947	0	0
China, RoW Asia and Pacific	Construction	0	0	0	0	0	0	0	0.232795994553	0	0.0149534174888	834.17934129	1.36652236182	0	0	0	0	0	727.768360469	0	0	0	8.54591340926	0.000513237742861	0.000331340902819	3414.64291101	0.035191025793	0	0	66702.2122283	1898.90790188	8114.81274458	2267428.32216	0	0	0	45.6068158699	0.00144109416757	0.00101259676633	2131.68745874	0	0	0	15.4993436356	0.0487720910561	0.00171905095764	1932.81592005	0	0	0	0	0	0	192.69953997	0	0	0	0	0	0	964.794309915	0	0	0	25.5055502649	0.00202810682198	0.00137880579859	1368.97183549	0	0	0	80.9782051123	0.000110406073907	2.24199754248	3226.56446027	0.794182390573	0	0
China, RoW Asia and Pacific	Automobile	0	0	0	0	0	0	0	1501.17144484	0	0	307.916342686	41.8081703048	0	0	3274.72695849	0	0	7711.78491984	203.312436811	0	0	1398.58381278	111.440492646	90.6289513498	2077.37627605	728.360726034	0	0	106612.783463	2.85466791363	23.3595704418	294272.215077	4241.99014431	0	0	6889.26925467	0	0	4109.16542678	14.4498578817	0	0	5891.32457364	0.0113684640563	3.84201277833	19053.7231885	4.35991912438	0	0	2943.88836798	0	0	1032.38904892	80.1964917274	0	0	0	0	0	0	74.6465687042	0	0	5231.07452172	0.0022091621119	0.000823573741708	4431.14206824	236.701865896	0	0	1603.46376226	2.64490421963	1.64052684552	2689.90705242	68.3041122365	0	0
China, RoW Asia and Pacific	Oth transport equipment	0	0	0	0	0	0	0	459.098452317	0	3.19640990411	959.208166257	32.0129937542	0	0	420.448214692	0	0	3288.96384848	76.2514435126	0	0	19.2894934298	1.22472967182	0.646752483735	1545.25675848	283.241634034	0	0	7421.99914515	0.00170267470777	17.5374920673	192503.597663	9747.06433982	0	0	1014.81839364	0	0.169456072305	1787.77608988	47.0376481423	0	0	614.509931626	0.000217895685934	0.00451627725407	2240.20819971	0.332386065245	0	0	453.549005525	0	0	965.04953317	18.2441478837	0	0	0	0	0	80.983837608	0.59091474809	0	0	760.596179758	0.000218757166745	2.91135131125	1840.20172127	9.23403486023	0	0	1123.83462936	27.7939356628	11.3609110595	1817.84713998	319.305614086	0	0
China, RoW Asia and Pacific	Machinery	0	0	0	0	0	0	0	979.315424745	0	27.5803683685	5503.39507669	198.382579271	0	0	11169.6212705	0	0	45688.216904	393.58438838	0	0	2473.0813526	23.3093149725	14.3462130825	18784.981864	1847.94068518	0	0	75933.5827003	0.145612497571	2608.96880259	831460.537652	23579.511364	0	0	6846.72312282	0	42.8400001668	19856.1492356	134.393393242	0	0	5812.17111765	0.00641762490686	96.5774800118	27569.0582417	28.8821758299	0	0	1028.47783475	0	0	7887.77523406	141.900328729	0	0	104.717592013	0	0	633.359640491	8.14709414583	0	0	14809.5522245	0.0015917795902	21.4913943396	20932.0211978	733.039282384	0	0	4214.2227947	33.9001356987	254.168935626	22156.2347069	642.973065212	0	0
China, RoW Asia and Pacific	Electronics	0	0	0	0	0	0	0	4527.39433368	0	7.95534371814	2476.41692871	84.3055181969	0	0	23417.3423291	0	0	49316.5237428	387.782090137	0	0	8403.20846852	398.194996692	466.463046057	6389.18642298	2616.17615878	0	0	66435.8818586	0.279749477958	6.41093764649	208846.628598	10137.448345	0	0	10429.5229889	0	5.64567524416	11799.2148168	118.599698336	0	0	4711.84968866	0.109556985545	0.177556313064	13212.8680303	24.7373848091	0	0	1581.17311697	0	0	2641.88725589	43.5924497292	0	0	2.26609866422	0	0	99.9659399789	0.45082207254	0	0	4341.82552281	0.00614203068598	0.0215398053815	10534.9431007	6.59866728575	0	0	14717.7914435	143.467581627	15.578278657	9381.19520596	957.821153642	0	0
China, RoW Asia and Pacific	Fossil fuels	0	0	0	0	0	0	0	178.507614546	0	8.06876826646e-05	0.00461309488346	9.6119265558	0	0	446.179753314	0	8.87545088529e-10	0	1.44198513194	0	0	900.579491665	44.3461494677	50.511184494	0	129.263604044	0	0	76324.9387271	0.73882581003	10.2344473828	0.455438618035	921.905293987	0	0	1422.94550349	0.0342899666903	68.8881059497	0.173630152974	116.924114218	0	0	2619.80362906	0.0123678363634	0.286063902722	0.00544517539037	1.86242852974	0	0	10.7198349417	0	8.3123019705e-07	0.412792507125	164.922137782	0	0	417.210593235	0	9.35576952031e-09	4.0048994093e-08	16.3439530298	0	0	6546.51188549	0.00501419379122	0.556254816115	2.34112186759e-07	262.12894366	0	0	1258.36015919	2.87863323068	13.9878231245	0.000153195342224	106.535741953	0	0
China, RoW Asia and Pacific	Electricity and heat	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27452.7770906	0.0576486695701	66.3091076626	0	0	0	0	0	0	0	0	0	0	0	1.25540890751e-05	8.16869261115e-06	8.7352990227e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
China, RoW Asia and Pacific	Transport services	0	0	0	0	0	0	0	5377.82830857	0.0050123498943	3.41291172474	97.2377316048	0.100866460756	0	0	3730.36988535	0	0	44.2145515866	74.2940698471	0	0	1960.79520723	9.25224087843	22.2818015631	16.5670581285	49.8787852291	0	0	48510.0462522	4047.5916675	20207.0626211	10848.4260426	1570.88491666	0	0	1436.87839488	0.974117342942	8.6027496739	9.52722755944	2.16184281553	0	0	1594.24773471	37.2241468882	47.8883218505	7.76953801835	0.330348288346	0	0	1253.24195691	0.00379741707335	0.00380520904911	642.624230004	0.870322287934	0	0	408.233343172	0	0	1.11370455769	0.476948759634	0	0	3077.48079771	1.08098753104	3.93229692216	46.8546255071	20.0360912378	0	0	14272.7129916	2.35513751476	744.305573481	41.1424540539	2.9144251197	0	0
